Talker,Dialect,Target,Repetition,duration,F1,F2,F1_lob,F2_lob,Height,Backness
NE6,NewEngland,logs,3,0.152,775.0,1107.0,0.8588496592286992,-1.140992491446021,-0.8588496592286992,1.140992491446021
NE6,NewEngland,whod,1,0.165,386.0,1198.0,-1.3316644464542402,-0.9796892557701278,1.3316644464542402,0.9796892557701278
NE6,NewEngland,whod,2,0.169,358.0,1147.0,-1.4893364129301332,-1.0700899702698041,1.4893364129301332,1.0700899702698041
NE6,NewEngland,whod,3,0.13,348.0,1250.0,-1.5456478295286662,-0.887515978241046,1.5456478295286662,0.887515978241046
NE6,NewEngland,whod,4,0.145,371.0,1210.0,-1.41613157135204,-0.9584184994172628,1.41613157135204,0.9584184994172628
NE6,NewEngland,whod,5,0.174,348.0,1037.0,-1.5456478295286662,-1.2650719035044005,1.5456478295286662,1.2650719035044005
NE7,NewEngland,frogs,1,0.101,879.0,1388.0,0.7691612030301805,-0.7949169967935016,-0.7691612030301805,0.7949169967935016
NE7,NewEngland,frogs,2,0.171,1041.0,1367.0,1.4243565489353258,-0.8334203284063835,-1.4243565489353258,0.8334203284063835
NE7,NewEngland,frogs,3,0.164,750.0,1233.0,0.24743157573534263,-1.079108253936201,-0.24743157573534263,1.079108253936201
NE7,NewEngland,had,1,0.231,1018.0,1953.0,1.3313349874796572,0.24100597279117636,-1.3313349874796572,-0.24100597279117636
NE7,NewEngland,had,2,0.252,1086.0,1989.0,1.6063552561311996,0.3070116841275452,-1.6063552561311996,-0.3070116841275452
NE7,NewEngland,had,3,0.246,1039.0,2015.0,1.4162677175043983,0.35468247564825606,-1.4162677175043983,-0.35468247564825606
NE7,NewEngland,had,4,0.218,1027.0,1947.0,1.367734728918832,0.23000502090178154,-1.367734728918832,-0.23000502090178154
NE7,NewEngland,had,5,0.245,1079.0,1935.0,1.5780443461229525,0.20800311712299194,-1.5780443461229525,-0.20800311712299194
NE7,NewEngland,hayed,1,0.219,426.0,2598.0,-1.062959116074948,1.4236083009011185,1.062959116074948,-1.4236083009011185
NE7,NewEngland,hayed,2,0.229,473.0,2598.0,-0.8728715774481466,1.4236083009011185,0.8728715774481466,-1.4236083009011185
NE7,NewEngland,hayed,3,0.241,514.0,2559.0,-0.7070505331141284,1.3521021136200522,0.7070505331141284,-1.3521021136200522
NE7,NewEngland,hayed,4,0.231,406.0,2592.0,-1.1438474303842252,1.4126073490117237,1.1438474303842252,-1.4126073490117237
NE7,NewEngland,hayed,5,0.233,433.0,2564.0,-1.034648206066701,1.3612695735278812,1.034648206066701,-1.3612695735278812
NE7,NewEngland,head,1,0.163,817.0,2021.0,0.5184074286714213,0.3656834275376509,-0.5184074286714213,-0.3656834275376509
NE7,NewEngland,head,2,0.142,850.0,2091.0,0.6518731472817286,0.494027866247257,-0.6518731472817286,-0.494027866247257
NE7,NewEngland,head,3,0.174,794.0,2065.0,0.4253858672157525,0.4463570747265461,-0.4253858672157525,-0.4463570747265461
NE7,NewEngland,head,4,0.167,843.0,2080.0,0.6235622372734816,0.4738594544500332,-0.6235622372734816,-0.4738594544500332
NE7,NewEngland,head,5,0.159,807.0,2007.0,0.47796327151678264,0.34001453979572965,-0.47796327151678264,-0.34001453979572965
NE7,NewEngland,heed,1,0.203,373.0,2769.0,-1.2773131489945326,1.7371354297488706,1.2773131489945326,-1.7371354297488706
NE7,NewEngland,heed,2,0.2,383.0,2967.0,-1.236868991839894,2.1001668420988993,1.236868991839894,-2.1001668420988993
NE7,NewEngland,heed,3,0.206,367.0,2983.0,-1.3015796432873157,2.129502713803952,1.3015796432873157,-2.129502713803952
NE7,NewEngland,heed,4,0.195,374.0,2812.0,-1.2732687332790686,1.8159755849562,1.2732687332790686,-1.8159755849562
NE7,NewEngland,heed,5,0.186,375.0,2894.0,-1.2692243175636049,1.9663219274445958,1.2692243175636049,-1.9663219274445958
NE7,NewEngland,hid,1,0.13,490.0,2394.0,-0.804116510285261,1.0495759366616948,0.804116510285261,-1.0495759366616948
NE7,NewEngland,hid,2,0.169,460.0,2388.0,-0.9254489817491768,1.0385749847723,0.9254489817491768,-1.0385749847723
NE7,NewEngland,hid,3,0.174,500.0,2311.0,-0.7636723531306223,0.8973961021917334,0.7636723531306223,-0.8973961021917334
NE7,NewEngland,hid,4,0.161,486.0,2319.0,-0.8202941731471164,0.9120640380442597,0.8202941731471164,-0.9120640380442597
NE7,NewEngland,hid,5,0.177,539.0,2315.0,-0.6059401402275318,0.9047300701179966,0.6059401402275318,-0.9047300701179966
NE7,NewEngland,hod,1,0.219,1050.0,1368.0,1.4607562903745006,-0.8315868364248177,-1.4607562903745006,0.8315868364248177
NE7,NewEngland,hod,2,0.238,1071.0,1385.0,1.5456890203992417,-0.800417472738199,-1.5456890203992417,0.800417472738199
NE7,NewEngland,hod,3,0.217,1013.0,1309.0,1.311112908902338,-0.9397628633371999,-1.311112908902338,0.9397628633371999
NE7,NewEngland,hod,4,0.207,1043.0,1419.0,1.4324453803662536,-0.7380787453649618,-1.4324453803662536,0.7380787453649618
NE7,NewEngland,hod,5,0.241,1004.0,1398.0,1.274713167463163,-0.7765820769778435,-1.274713167463163,0.7765820769778435
NE7,NewEngland,hoed,1,0.231,584.0,1271.0,-0.4239414330316581,-1.0094355586367003,0.4239414330316581,1.0094355586367003
NE7,NewEngland,hoed,2,0.247,524.0,1240.0,-0.6666063759594897,-1.0662738100652402,0.6666063759594897,1.0662738100652402
NE7,NewEngland,hoed,3,0.171,561.0,1349.0,-0.5169629944873269,-0.8664231840745679,0.5169629944873269,0.8664231840745679
NE7,NewEngland,hoed,4,0.229,541.0,1277.0,-0.5978513087966041,-0.9984346067473056,0.5978513087966041,0.9984346067473056
NE7,NewEngland,hoed,5,0.241,551.0,1190.0,-0.5574071516419655,-1.1579484091435304,0.5574071516419655,1.1579484091435304
NE7,NewEngland,hood,1,0.147,569.0,1493.0,-0.484607668763616,-0.6024003387290924,0.484607668763616,0.6024003387290924
NE7,NewEngland,hood,2,0.155,572.0,1509.0,-0.4724744216172244,-0.5730644670240396,0.4724744216172244,0.5730644670240396
NE7,NewEngland,hood,3,0.155,615.0,1461.0,-0.29856454585227843,-0.6610720821391981,0.29856454585227843,0.6610720821391981
NE7,NewEngland,hood,4,0.138,576.0,1429.0,-0.456296758755369,-0.7197438255493037,0.456296758755369,0.7197438255493037
NE7,NewEngland,hood,5,0.159,558.0,1593.0,-0.5290962416337185,-0.41905114057251225,0.5290962416337185,0.41905114057251225
NE7,NewEngland,hud,1,0.162,799.0,1529.0,0.4456079457930718,-0.5363946273927236,-0.4456079457930718,0.5363946273927236
NE7,NewEngland,hud,2,0.147,853.0,1491.0,0.6640063944281203,-0.606067322692224,-0.6640063944281203,0.606067322692224
NE7,NewEngland,hud,3,0.241,807.0,1525.0,0.47796327151678264,-0.5437285953189868,-0.47796327151678264,0.5437285953189868
NE7,NewEngland,hud,4,0.141,912.0,1513.0,0.902626921640488,-0.5657304990977764,-0.902626921640488,0.5657304990977764
NE7,NewEngland,hud,5,0.176,920.0,1483.0,0.9349822473641989,-0.6207352585447504,-0.9349822473641989,0.6207352585447504
NE7,NewEngland,logs,1,0.193,1069.0,1354.0,1.537600188968314,-0.8572557241667389,-1.537600188968314,0.8572557241667389
NE7,NewEngland,logs,2,0.145,916.0,1355.0,0.9188045845023434,-0.855422232185173,-0.9188045845023434,0.855422232185173
NE7,NewEngland,logs,3,0.193,811.0,1264.0,0.4941409343786381,-1.022270002507661,-0.4941409343786381,1.022270002507661
NE7,NewEngland,whod,1,0.192,430.0,1330.0,-1.0467814532130926,-0.901259531724318,1.0467814532130926,0.901259531724318
NE7,NewEngland,whod,2,0.207,390.0,1241.0,-1.208558081831647,-1.0644403180836743,1.208558081831647,1.0644403180836743
NE7,NewEngland,whod,3,0.228,389.0,1391.0,-1.2126024975471108,-0.7894165208488042,1.2126024975471108,0.7894165208488042
NE7,NewEngland,whod,4,0.197,416.0,1290.0,-1.1034032732295866,-0.9745992109869501,1.1034032732295866,0.9745992109869501
NE7,NewEngland,whod,5,0.243,401.0,1396.0,-1.1640695089615445,-0.7802490609409751,1.1640695089615445,0.7802490609409751
NE8,NewEngland,frogs,1,0.171,920.0,1469.0,1.0307771113110833,-0.8418803216838714,-1.0307771113110833,0.8418803216838714
NE8,NewEngland,frogs,2,0.191,859.0,1442.0,0.735553281996196,-0.8917910433897219,-0.735553281996196,0.8917910433897219
NE8,NewEngland,frogs,3,0.207,878.0,1465.0,0.8275082452254232,-0.8492745026773307,-0.8275082452254232,0.8492745026773307
NE8,NewEngland,had,1,0.215,918.0,2217.0,1.0210976414974804,0.5408315240930268,-1.0210976414974804,-0.5408315240930268
NE8,NewEngland,had,2,0.219,888.0,2111.0,0.8759055942934375,0.34488572776635407,-0.8759055942934375,-0.34488572776635407
NE8,NewEngland,had,3,0.206,879.0,2070.0,0.8323479801322246,0.2690953725833958,-0.8323479801322246,-0.2690953725833958
NE8,NewEngland,had,4,0.212,919.0,2116.0,1.0259373764042818,0.3541284540081783,-1.0259373764042818,-0.3541284540081783
NE8,NewEngland,had,5,0.228,831.0,2204.0,0.600040704605756,0.5168004358642839,-0.600040704605756,-0.5168004358642839
NE8,NewEngland,hayed,1,0.186,508.0,2683.0,-0.9631936702911058,1.402253609831041,0.9631936702911058,-1.402253609831041
NE8,NewEngland,hayed,2,0.19,478.0,2547.0,-1.1083857174951486,1.150851456053423,1.1083857174951486,-1.150851456053423
NE8,NewEngland,hayed,3,0.175,458.0,2737.0,-1.2051804156311772,1.502075053242742,1.2051804156311772,-1.502075053242742
NE8,NewEngland,hayed,4,0.19,476.0,2706.0,-1.1180651873087515,1.444770150543432,1.1180651873087515,-1.444770150543432
NE8,NewEngland,hayed,5,0.208,472.0,2712.0,-1.1374241269359573,1.4558614220336212,1.1374241269359573,-1.4558614220336212
NE8,NewEngland,head,1,0.151,885.0,2039.0,0.8613863895730332,0.2117904698840858,-0.8613863895730332,-0.2117904698840858
NE8,NewEngland,head,2,0.152,903.0,2149.0,0.948501617895459,0.4151304472042179,-0.948501617895459,-0.4151304472042179
NE8,NewEngland,head,3,0.155,888.0,2176.0,0.8759055942934375,0.46504116891006847,-0.8759055942934375,-0.46504116891006847
NE8,NewEngland,head,4,0.144,882.0,2207.0,0.8468671848526289,0.5223460716093784,-0.8468671848526289,-0.5223460716093784
NE8,NewEngland,head,5,0.16,867.0,2146.0,0.7742711612506075,0.40958481145912334,-0.7742711612506075,-0.40958481145912334
NE8,NewEngland,heed,1,0.2,404.0,2912.0,-1.4665261005984545,1.8255704717065886,1.4665261005984545,-1.8255704717065886
NE8,NewEngland,heed,2,0.199,365.0,2957.0,-1.6552757619637102,1.9087550078830062,1.6552757619637102,-1.9087550078830062
NE8,NewEngland,heed,3,0.178,317.0,3013.0,-1.8875830374901788,2.012273541791437,1.8875830374901788,-2.012273541791437
NE8,NewEngland,heed,4,0.168,373.0,2908.0,-1.6165578827092988,1.8181762907131291,1.6165578827092988,-1.8181762907131291
NE8,NewEngland,heed,5,0.166,418.0,3042.0,-1.3987698119032344,2.0658813539940173,1.3987698119032344,-2.0658813539940173
NE8,NewEngland,hid,1,0.127,528.0,2281.0,-0.8663989721550772,0.6591384199883764,0.8663989721550772,-0.6591384199883764
NE8,NewEngland,hid,2,0.12,621.0,2303.0,-0.41630362582254427,0.6998064154524027,0.41630362582254427,-0.6998064154524027
NE8,NewEngland,hid,3,0.13,542.0,2483.0,-0.7986426834598572,1.0325445601580734,0.7986426834598572,-1.0325445601580734
NE8,NewEngland,hid,4,0.127,572.0,2379.0,-0.6534506362558143,0.8402958543281304,0.6534506362558143,-0.8402958543281304
NE8,NewEngland,hid,5,0.113,571.0,2414.0,-0.6582903711626157,0.9049949380208997,0.6582903711626157,-0.9049949380208997
NE8,NewEngland,hod,1,0.232,996.0,1611.0,1.3985969642279918,-0.5793868964160644,-1.3985969642279918,0.5793868964160644
NE8,NewEngland,hod,2,0.206,925.0,1596.0,1.0549757858450903,-0.6071150751415371,-1.0549757858450903,0.6071150751415371
NE8,NewEngland,hod,3,0.197,932.0,1539.0,1.0888539301927003,-0.7124821542983327,-1.0888539301927003,0.7124821542983327
NE8,NewEngland,hod,4,0.218,1081.0,1581.0,1.8099744313061135,-0.6348432538670096,-1.8099744313061135,0.6348432538670096
NE8,NewEngland,hod,5,0.233,1051.0,1574.0,1.6647823841020706,-0.6477830706055634,-1.6647823841020706,0.6477830706055634
NE8,NewEngland,hoed,1,0.186,671.0,1344.0,-0.17431688048247276,-1.072948477729476,0.17431688048247276,1.072948477729476
NE8,NewEngland,hoed,2,0.242,634.0,1226.0,-0.35338707203412567,-1.2910768170365268,0.35338707203412567,1.2910768170365268
NE8,NewEngland,hoed,3,0.175,640.0,1311.0,-0.32434866259331707,-1.1339504709255157,0.32434866259331707,1.1339504709255157
NE8,NewEngland,hoed,4,0.205,669.0,1219.0,-0.1839963502960756,-1.3040166337750807,0.1839963502960756,1.3040166337750807
NE8,NewEngland,hoed,5,0.198,667.0,1258.0,-0.1936758201096785,-1.231923369088852,0.1936758201096785,1.231923369088852
NE8,NewEngland,hood,1,0.117,663.0,1588.0,-0.2130347597368842,-0.6219034371284557,0.2130347597368842,0.6219034371284557
NE8,NewEngland,hood,2,0.114,677.0,1644.0,-0.1452784710416642,-0.5183849032200248,0.1452784710416642,0.5183849032200248
NE8,NewEngland,hood,3,0.122,712.0,1706.0,0.02411225069638585,-0.40377509782140497,-0.02411225069638585,0.40377509782140497
NE8,NewEngland,hood,4,0.11,685.0,1668.0,-0.10656059178725275,-0.4740198172592688,0.10656059178725275,0.4740198172592688
NE8,NewEngland,hood,5,0.139,692.0,1651.0,-0.07268244743964274,-0.505445086481471,0.07268244743964274,0.505445086481471
NE8,NewEngland,hud,1,0.153,876.0,1632.0,0.8178287754118203,-0.5405674462004029,-0.8178287754118203,0.5405674462004029
NE8,NewEngland,hud,2,0.151,729.0,1615.0,0.10638774411201016,-0.5719927154226051,-0.10638774411201016,0.5719927154226051
NE8,NewEngland,hud,3,0.16,830.0,1641.0,0.5952009696989545,-0.5239305389651193,-0.5952009696989545,0.5239305389651193
NE8,NewEngland,hud,4,0.135,848.0,1719.0,0.6823161980213803,-0.3797440095926621,-0.6823161980213803,0.3797440095926621
NE8,NewEngland,hud,5,0.141,900.0,1710.0,0.9339824131750546,-0.39638091682794563,-0.9339824131750546,0.39638091682794563
NE8,NewEngland,logs,1,0.224,905.0,1380.0,0.9581810877090617,-1.0064008487883418,-0.9581810877090617,1.0064008487883418
NE8,NewEngland,logs,2,0.228,1045.0,1489.0,1.6357439746612619,-0.8049094167165746,-1.6357439746612619,0.8049094167165746
NE8,NewEngland,logs,3,0.209,855.0,1321.0,0.7161943423689903,-1.1154650184418673,-0.7161943423689903,1.1154650184418673
NE8,NewEngland,whod,1,0.197,453.0,1402.0,-1.2293790901651844,-0.9657328533243155,1.2293790901651844,0.9657328533243155
NE8,NewEngland,whod,2,0.171,449.0,1399.0,-1.2487380297923902,-0.97127848906941,1.2487380297923902,0.97127848906941
NE8,NewEngland,whod,3,0.192,446.0,1175.0,-1.2632572345127944,-1.3853526247031334,1.2632572345127944,1.3853526247031334
NE8,NewEngland,whod,4,0.193,470.0,1467.0,-1.1471035967495602,-0.845577412180601,1.1471035967495602,0.845577412180601
NE8,NewEngland,whod,5,0.171,472.0,1414.0,-1.1374241269359573,-0.9435503103439374,1.1374241269359573,0.9435503103439374
NO0,North,frogs,1,0.15,774.0,1334.0,0.7843760527755653,-0.7881370055748276,-0.7843760527755653,0.7881370055748276
NO0,North,frogs,2,0.143,801.0,1392.0,0.9398324155749694,-0.680813972114026,-0.9398324155749694,0.680813972114026
NO0,North,frogs,3,0.17,803.0,1350.0,0.9513477017082587,-0.7585306515166754,-0.9513477017082587,0.7585306515166754
NO0,North,had,1,0.23,826.0,2092.0,1.0837734922410844,0.6144640179301317,-1.0837734922410844,-0.6144640179301317
NO0,North,had,2,0.27,656.0,2223.0,0.10497417091150262,0.8568660417812527,-0.10497417091150262,-0.8568660417812527
NO0,North,had,3,0.279,774.0,2128.0,0.7843760527755653,0.6810783145609741,-0.7843760527755653,-0.6810783145609741
NO0,North,had,4,0.251,725.0,2240.0,0.5022515425099799,0.8883227929680394,-0.5022515425099799,-0.8883227929680394
NO0,North,had,5,0.272,740.0,2155.0,0.5886161885096489,0.7310390370341059,-0.5886161885096489,-0.7310390370341059
NO0,North,hayed,1,0.216,480.0,2515.0,-0.9083710088179469,1.39718200334253,0.9083710088179469,-1.39718200334253
NO0,North,hayed,2,0.264,575.0,2366.0,-0.36139491748670993,1.1214728311759878,0.36139491748670993,-1.1214728311759878
NO0,North,hayed,3,0.284,473.0,2438.0,-0.948674510284459,1.2547014244376726,0.948674510284459,-1.2547014244376726
NO0,North,hayed,4,0.286,446.0,2447.0,-1.1041308730838633,1.2713549985953831,1.1041308730838633,-1.2713549985953831
NO0,North,hayed,5,0.289,513.0,2289.0,-0.7183687876186751,0.9789922522711304,0.7183687876186751,-0.9789922522711304
NO0,North,head,1,0.148,857.0,1966.0,1.262260427307067,0.38131397972218334,-1.262260427307067,-0.38131397972218334
NO0,North,head,2,0.169,813.0,2004.0,1.0089241323747047,0.4516290706102948,-1.0089241323747047,-0.4516290706102948
NO0,North,head,3,0.164,764.0,2065.0,0.7267996221091193,0.564503295457,-0.7267996221091193,-0.564503295457
NO0,North,head,4,0.193,818.0,2031.0,1.0377123477079278,0.5015897930834265,-1.0377123477079278,-0.5015897930834265
NO0,North,head,5,0.184,795.0,2060.0,0.9052865571751019,0.5552513098138274,-0.9052865571751019,-0.5552513098138274
NO0,North,heed,1,0.202,311.0,2710.0,-1.881412687080884,1.7580094434262594,1.881412687080884,-1.7580094434262594
NO0,North,heed,2,0.245,389.0,2709.0,-1.4323165278826053,1.756159046297625,1.4323165278826053,-1.756159046297625
NO0,North,heed,3,0.234,299.0,2807.0,-1.9505044038806192,1.937497964903807,1.9505044038806192,-1.937497964903807
NO0,North,heed,4,0.238,285.0,2687.0,-2.0311114068136438,1.7154503094676659,2.0311114068136438,-1.7154503094676659
NO0,North,heed,5,0.234,355.0,2783.0,-1.6280763921485217,1.8930884338165788,1.6280763921485217,-1.8930884338165788
NO0,North,hid,1,0.16,514.0,2245.0,-0.7126111445520305,0.8975747786112119,0.7126111445520305,-0.8975747786112119
NO0,North,hid,2,0.17,550.0,2200.0,-0.5053359941528249,0.8143069078226589,0.5053359941528249,-0.8143069078226589
NO0,North,hid,3,0.178,463.0,2286.0,-1.006250940950905,0.9734410608852269,1.006250940950905,-0.9734410608852269
NO0,North,hid,4,0.174,483.0,2370.0,-0.891098079618013,1.1288744196905258,0.891098079618013,-1.1288744196905258
NO0,North,hid,5,0.194,487.0,2324.0,-0.8680675073514347,1.0437561517733382,0.8680675073514347,-1.0437561517733382
NO0,North,hod,1,0.219,881.0,1328.0,1.4004438609065373,-0.7992393883466347,-1.4004438609065373,0.7992393883466347
NO0,North,hod,2,0.252,898.0,1430.0,1.4983237930394955,-0.6104988812259146,-1.4983237930394955,0.6104988812259146
NO0,North,hod,3,0.275,864.0,1374.0,1.3025639287735793,-0.7141211204294472,-1.3025639287735793,0.7141211204294472
NO0,North,hod,4,0.245,896.0,1339.0,1.4868085069062065,-0.778885019931655,-1.4868085069062065,0.778885019931655
NO0,North,hod,5,0.24,903.0,1479.0,1.5271120083727185,-0.5198294219228236,-1.5271120083727185,0.5198294219228236
NO0,North,hoed,1,0.229,620.0,1141.0,-0.10230097948770296,-1.1452636514012882,0.10230097948770296,1.1452636514012882
NO0,North,hoed,2,0.278,632.0,1167.0,-0.03320926268796777,-1.097153326056791,0.03320926268796777,1.097153326056791
NO0,North,hoed,3,0.328,644.0,1237.0,0.03588245411176742,-0.9676255270523751,-0.03588245411176742,0.9676255270523751
NO0,North,hoed,4,0.259,597.0,1108.0,-0.23472677002052875,-1.206326756646227,0.23472677002052875,1.206326756646227
NO0,North,hoed,5,0.238,580.0,1179.0,-0.3326067021534869,-1.0749485605131768,0.3326067021534869,1.0749485605131768
NO0,North,hood,1,0.171,577.0,1335.0,-0.3498796313534207,-0.7862866084461931,0.3498796313534207,0.7862866084461931
NO0,North,hood,2,0.201,580.0,1287.0,-0.3326067021534869,-0.8751056706206496,0.3326067021534869,0.8751056706206496
NO0,North,hood,3,0.216,559.0,1305.0,-0.4535172065530235,-0.8417985223052284,0.4535172065530235,0.8417985223052284
NO0,North,hood,4,0.19,514.0,1182.0,-0.7126111445520305,-1.0693973691272733,0.7126111445520305,1.0693973691272733
NO0,North,hood,5,0.211,513.0,1168.0,-0.7183687876186751,-1.0953029289281564,0.7183687876186751,1.0953029289281564
NO0,North,hud,1,0.158,827.0,1501.0,1.089531135307729,-0.47912068509286426,-1.089531135307729,0.47912068509286426
NO0,North,hud,2,0.176,803.0,1460.0,0.9513477017082587,-0.5549869673668792,-0.9513477017082587,0.5549869673668792
NO0,North,hud,3,0.193,750.0,1418.0,0.6461926191760949,-0.6327036467695287,-0.6461926191760949,0.6327036467695287
NO0,North,hud,4,0.2,800.0,1458.0,0.9340747725083248,-0.5586877616241482,-0.9340747725083248,0.5586877616241482
NO0,North,hud,5,0.192,763.0,1355.0,0.7210419790424747,-0.7492786658735029,-0.7210419790424747,0.7492786658735029
NO0,North,logs,1,0.168,805.0,1222.0,0.9628629878415479,-0.9953814839818929,-0.9628629878415479,0.9953814839818929
NO0,North,logs,2,0.177,811.0,1253.0,0.9974088462414155,-0.938019172994223,-0.9974088462414155,0.938019172994223
NO0,North,logs,3,0.206,770.0,1267.0,0.7613454805089869,-0.9121136131933398,-0.7613454805089869,0.9121136131933398
NO0,North,whod,1,0.193,470.0,1392.0,-0.9659474394843928,-0.680813972114026,0.9659474394843928,0.680813972114026
NO0,North,whod,2,0.229,463.0,1290.0,-1.006250940950905,-0.869554479234746,1.006250940950905,0.869554479234746
NO0,North,whod,3,0.258,461.0,1185.0,-1.0177662270841943,-1.0638461777413697,1.0177662270841943,1.0638461777413697
NO0,North,whod,4,0.246,474.0,1212.0,-0.9429168672178144,-1.013885455268238,0.9429168672178144,1.013885455268238
NO0,North,whod,5,0.234,491.0,1268.0,-0.8450369350848562,-0.9102632160647053,0.8450369350848562,0.9102632160647053
NO2,North,frogs,1,0.153,627.0,1067.0,0.6495833312990523,-0.9572813051352363,-0.6495833312990523,0.9572813051352363
NO2,North,frogs,2,0.136,631.0,1049.0,0.6764295796774633,-0.9997597148718237,-0.6764295796774633,0.9997597148718237
NO2,North,frogs,3,0.129,649.0,1072.0,0.7972376973803128,-0.9454817468750732,-0.7972376973803128,0.9454817468750732
NO2,North,had,1,0.172,648.0,1722.0,0.7905261352857101,0.5884608269461368,-0.7905261352857101,-0.5884608269461368
NO2,North,had,2,0.173,666.0,1768.0,0.9113342529885596,0.6970167629396378,-0.9113342529885596,-0.6970167629396378
NO2,North,had,3,0.191,640.0,1796.0,0.7368336385288881,0.7630942891965514,-0.7368336385288881,-0.7630942891965514
NO2,North,had,4,0.163,635.0,1730.0,0.7032758280558743,0.6073401201623978,-0.7032758280558743,-0.6073401201623978
NO2,North,had,5,0.172,661.0,1742.0,0.8777764425155459,0.6356590599867894,-0.8777764425155459,-0.6356590599867894
NO2,North,hayed,1,0.159,457.0,2015.0,-0.49138222478341537,1.2799149409916977,0.49138222478341537,-1.2799149409916977
NO2,North,hayed,2,0.174,416.0,2127.0,-0.7665562706621282,1.5442250460193523,0.7665562706621282,-1.5442250460193523
NO2,North,hayed,3,0.178,444.0,2097.0,-0.5786325320132512,1.4734276964583732,0.5786325320132512,-1.4734276964583732
NO2,North,hayed,4,0.171,425.0,1977.0,-0.7061522118107034,1.1902382982144577,0.7061522118107034,-1.1902382982144577
NO2,North,hayed,5,0.168,447.0,1888.0,-0.5584978457294429,0.9802061611835535,0.5584978457294429,-0.9802061611835535
NO2,North,head,1,0.124,666.0,1648.0,0.9113342529885596,0.4138273646957221,-0.9113342529885596,-0.4138273646957221
NO2,North,head,2,0.133,670.0,1670.0,0.9381805013669706,0.46574542104044,-0.9381805013669706,-0.46574542104044
NO2,North,head,3,0.12,644.0,1664.0,0.763679886907299,0.45158595112824423,-0.763679886907299,-0.45158595112824423
NO2,North,head,4,0.131,637.0,1609.0,0.7166989522450798,0.3217908102664495,-0.7166989522450798,-0.3217908102664495
NO2,North,head,5,0.128,634.0,1588.0,0.6965642659612715,0.27223266557376424,-0.6965642659612715,-0.27223266557376424
NO2,North,heed,1,0.131,257.0,2229.0,-1.8336946437039656,1.7849360345266807,1.8336946437039656,-1.7849360345266807
NO2,North,heed,2,0.166,272.0,2305.0,-1.7330212122849245,1.9642893200811606,1.7330212122849245,-1.9642893200811606
NO2,North,heed,3,0.15,281.0,2284.0,-1.6726171534334997,1.9147311753884753,1.6726171534334997,-1.9147311753884753
NO2,North,heed,4,0.148,273.0,2273.0,-1.7263096501903217,1.8887721472161163,1.7263096501903217,-1.8887721472161163
NO2,North,heed,5,0.139,282.0,2330.0,-1.665905591338897,2.0232871113819764,1.665905591338897,-2.0232871113819764
NO2,North,hid,1,0.106,442.0,1862.0,-0.5920556562024567,0.9188484582307052,0.5920556562024567,-0.9188484582307052
NO2,North,hid,2,0.124,463.0,1790.0,-0.4511128522157989,0.7489348192843557,0.4511128522157989,-0.7489348192843557
NO2,North,hid,3,0.103,446.0,1883.0,-0.5652094078240456,0.9684066029233903,0.5652094078240456,-0.9684066029233903
NO2,North,hid,4,0.122,457.0,1860.0,-0.49138222478341537,0.9141286349266399,0.49138222478341537,-0.9141286349266399
NO2,North,hid,5,0.137,422.0,1823.0,-0.7262868980945116,0.8268119038014325,0.7262868980945116,-0.8268119038014325
NO2,North,hod,1,0.18,794.0,1250.0,1.7704142010977117,-0.5254174728132649,-1.7704142010977117,0.5254174728132649
NO2,North,hod,2,0.176,805.0,1220.0,1.844241384138342,-0.5962148223742438,-1.844241384138342,0.5962148223742438
NO2,North,hod,3,0.183,795.0,1246.0,1.7771257631923145,-0.5348571194213955,-1.7771257631923145,0.5348571194213955
NO2,North,hod,4,0.164,782.0,1244.0,1.6898754559624787,-0.5395769427254608,-1.6898754559624787,0.5395769427254608
NO2,North,hod,5,0.187,752.0,1258.0,1.4885285931243961,-0.5065381795970039,-1.4885285931243961,0.5065381795970039
NO2,North,hoed,1,0.17,518.0,1112.0,-0.08197693701264756,-0.851085280793768,0.08197693701264756,0.851085280793768
NO2,North,hoed,2,0.173,509.0,1076.0,-0.14238099586407232,-0.9360421002669427,0.14238099586407232,0.9360421002669427
NO2,North,hoed,3,0.191,503.0,1031.0,-0.18265036843168883,-1.0422381246084111,0.18265036843168883,1.0422381246084111
NO2,North,hoed,4,0.169,551.0,1096.0,0.13950461210924323,-0.88884386722629,-0.13950461210924323,0.88884386722629
NO2,North,hoed,5,0.175,514.0,1121.0,-0.10882318539105856,-0.8298460759254743,0.10882318539105856,0.8298460759254743
NO2,North,hood,1,0.11,463.0,1080.0,-0.4511128522157989,-0.9266024536588122,0.4511128522157989,0.9266024536588122
NO2,North,hood,2,0.118,480.0,1100.0,-0.3370162966075521,-0.8794042206181596,0.3370162966075521,0.8794042206181596
NO2,North,hood,3,0.125,481.0,1186.0,-0.33030473451294934,-0.6764518185433533,0.33030473451294934,0.6764518185433533
NO2,North,hood,4,0.117,465.0,1143.0,-0.4376897280265934,-0.7779280195807564,0.4376897280265934,0.7779280195807564
NO2,North,hood,5,0.13,483.0,1154.0,-0.31688161032374385,-0.7519689914083975,0.31688161032374385,0.7519689914083975
NO2,North,hud,1,0.118,622.0,1108.0,0.6160255208260386,-0.8605249274018985,-0.6160255208260386,0.8605249274018985
NO2,North,hud,2,0.12,638.0,1115.0,0.7234105143396826,-0.8440055458376701,-0.7234105143396826,0.8440055458376701
